"Date","Price","Return"
2017-02-24,8304,-0.010255517
2017-02-27,8518,0.025444245
2017-02-28,8518,0
2017-03-01,8560.8,0.005012072
2017-03-02,8646.5,0.009960971
2017-03-03,8646.5,0
2017-03-06,9459.7,0.089886055
2017-03-07,9331.3,-0.013666329
2017-03-08,9202.9,-0.013855689
2017-03-09,9288.5,0.009258424
2017-03-10,9288.5,0
2017-03-13,9202.9,-0.009258424
2017-03-14,8603.7,-0.067326308
2017-03-15,9074.5,0.053275939
2017-03-16,9245.7,0.018690296
2017-03-17,9374.1,0.013791989
2017-03-20,9245.7,-0.013791989
2017-03-21,9117.3,-0.013984871
2017-03-22,9031.7,-0.009433097
2017-03-23,9031.7,0
2017-03-24,9117.3,0.009433097
2017-03-27,9160.1,0.004683388
2017-03-28,9074.5,-0.009388813
2017-03-29,9031.7,-0.004727671
2017-03-30,9117.3,0.009433097
2017-03-31,9117.3,0
2017-04-03,9160.1,0.004683388
2017-04-04,9031.7,-0.014116485
2017-04-05,9117.3,0.009433097
2017-04-07,9074.5,-0.004705425
2017-04-10,9074.5,0
2017-04-11,9074.5,0
2017-04-12,9245.7,0.018690296
2017-04-13,9288.5,0.004618497
2017-04-14,9117.3,-0.018603368
2017-04-17,9288.5,0.018603368
2017-04-18,9331.3,0.004597265
2017-04-19,9502.5,0.018180581
2017-04-20,9588.1,0.008967824
2017-04-21,9545.3,-0.004473859
2017-04-24,9588.1,0.004473859
2017-04-25,9545.3,-0.004473859
2017-04-26,9545.3,0
2017-04-27,9588.1,0.004473859
2017-04-28,9545.3,-0.004473859
2017-05-03,9502.5,-0.004493965
2017-05-04,9631,0.013432141
2017-05-05,10101.8,0.047726563
2017-05-08,10059,-0.00424587
2017-05-09,10187.4,0.012683906
2017-05-10,9887.8,-0.029849989
2017-05-11,10101.8,0.021411952
2017-05-12,9973.4,-0.012792077
2017-05-15,9930.6,-0.00430065
2017-05-16,9973.4,0.00430065
2017-05-17,9845,-0.012957837
2017-05-18,9845,0
2017-05-19,10337.2,0.048785327
2017-05-22,10426.7,0.008620785
2017-05-23,10561,0.012798147
2017-05-24,10203,-0.034486176
2017-05-25,10203,0
2017-05-26,10158.2,-0.004400534
2017-05-29,10068.7,-0.008849659
2017-05-30,10024,-0.004449384
2017-05-31,9979.2,-0.004479291
2017-06-01,9889.7,-0.009009115
2017-06-02,9889.7,0
2017-06-05,9934.5,0.004519736
2017-06-06,10158.2,0.022267713
2017-06-07,10024,-0.013299044
2017-06-08,9979.2,-0.004479291
2017-06-09,10068.7,0.008928675
2017-06-12,10024,-0.004449384
2017-06-13,10024,0
2017-06-14,10024,0
2017-06-15,10068.7,0.004449384
2017-06-16,10024,-0.004449384
2017-06-19,9979.2,-0.004479291
2017-06-20,9934.5,-0.004489379
2017-06-21,10024,0.00896867
2017-06-22,10158.2,0.013299044
2017-06-23,10203,0.004400534
2017-06-26,10292.5,0.00873368
2017-06-27,10471.5,0.017241806
2017-06-28,10337.2,-0.012908242
2017-06-29,10516.2,0.017167886
2017-06-30,10471.5,-0.004259644
2017-07-03,10426.7,-0.004287457
2017-07-04,10652.7,0.021443557
2017-07-05,10498.3,-0.014600042
2017-07-06,10446.9,-0.004908056
2017-07-07,10498.3,0.004908056
2017-07-10,10241,-0.024814068
2017-07-11,10138.1,-0.010098667
2017-07-12,10292.5,0.015114871
2017-07-13,10189.5,-0.010057696
2017-07-14,10189.5,0
2017-07-17,10086.6,-0.010149968
2017-07-18,9983.7,-0.010254047
2017-07-19,9932.2,-0.005171759
2017-07-20,9983.7,0.005171759
2017-07-21,9983.7,0
2017-07-24,9777.9,-0.020829026
2017-07-25,9932.2,0.015657267
2017-07-26,9932.2,0
2017-07-27,9932.2,0
2017-07-28,9932.2,0
2017-07-31,9983.7,0.005171759
2017-08-01,9932.2,-0.005171759
2017-08-02,9880.8,-0.005188524
2017-08-03,9880.8,0
2017-08-04,9932.2,0.005188524
2017-08-07,9932.2,0
2017-08-08,9829.3,-0.010414283
2017-08-09,9777.9,-0.005242984
2017-08-10,9829.3,0.005242984
2017-08-11,9777.9,-0.005242984
2017-08-14,9726.4,-0.005280899
2017-08-15,9777.9,0.005280899
2017-08-16,9726.4,-0.005280899
2017-08-17,9674.9,-0.005308935
2017-08-18,9777.9,0.010589834
2017-08-21,9726.4,-0.005280899
2017-08-22,9726.4,0
2017-08-23,9777.9,0.005280899
2017-08-24,9726.4,-0.005280899
2017-08-25,9674.9,-0.005308935
2017-08-28,10138.1,0.046765701
2017-08-29,10138.1,0
2017-08-30,10086.6,-0.005092794
2017-08-31,9983.7,-0.010254047
2017-09-01,9983.7,0
2017-09-05,9932.2,-0.005171759
2017-09-06,10035.2,0.010316908
2017-09-07,10189.5,0.015258866
2017-09-08,10395.4,0.020005622
2017-09-11,10601.2,0.019603802
2017-09-12,11115.9,0.047409314
2017-09-13,10910,-0.018696716
2017-09-14,10652.7,-0.023866419
2017-09-15,10755.6,0.009613168
2017-09-18,10807.1,0.004776776
2017-09-19,11167.3,0.032786539
2017-09-20,11630.5,0.040641093
2017-09-21,11836.3,0.017540123
2017-09-22,11990.7,0.012960269
2017-09-25,11733.4,-0.021691874
2017-09-26,11527.6,-0.017695316
2017-09-27,11321.7,-0.018022922
2017-09-28,11270.3,-0.004550291
2017-09-29,11218.8,-0.004580005
2017-10-02,11682,0.040458253
2017-10-03,11733.4,0.00439028
2017-10-04,11784.9,0.004379575
2017-10-05,11733.4,-0.004379575
2017-10-06,11630.5,-0.008808518
2017-10-09,11682,0.004418238
2017-10-10,11784.9,0.008769855
2017-10-11,11836.3,0.00435203
2017-10-12,11836.3,0
2017-10-13,11836.3,0
2017-10-16,11784.9,-0.00435203
2017-10-17,11682,-0.008769855
2017-10-18,11630.5,-0.004418238
2017-10-19,11579,-0.004437845
2017-10-20,11424.6,-0.013424187
2017-10-23,11167.3,-0.02277906
2017-10-24,11476.1,0.027276747
2017-10-25,11424.6,-0.004497687
2017-10-26,11218.8,-0.018177983
2017-10-27,11476.1,0.022675669
2017-10-30,11321.7,-0.013545374
2017-10-31,11218.8,-0.009130296
2017-11-01,11115.9,-0.009214427
2017-11-02,11012.9,-0.009309203
2017-11-03,10807.1,-0.018863987
2017-11-06,11064.4,0.023529421
2017-11-07,11218.8,0.013858196
2017-11-08,10807.1,-0.037387617
2017-11-09,10549.8,-0.024096423
2017-11-10,10858.6,0.02885049
2017-11-13,10704.2,-0.014321205
2017-11-14,10755.6,0.004790361
2017-11-15,10910,0.014253251
2017-11-16,11115.9,0.018696716
2017-11-17,11064.4,-0.004643769
