"Date","Price","Return"
2018-02-02,145000,-0.010291686
2018-02-05,143000,-0.013889112
2018-02-06,138500,-0.031974305
2018-02-07,140000,0.010772097
2018-02-08,137500,-0.018018506
2018-02-09,137400,-0.000727537
2018-02-12,138000,0.004357305
2018-02-13,138000,0
2018-02-21,140000,0.014388737
2018-02-22,139000,-0.007168489
2018-02-23,137800,-0.008670575
2018-02-26,137400,-0.002906979
2018-02-27,136500,-0.006571765
2018-02-28,135900,-0.004405293
2018-03-01,136000,0.000735565
2018-03-02,136000,0
2018-03-05,136200,0.001469508
2018-03-06,135900,-0.002205073
2018-03-07,135900,0
2018-03-08,136000,0.000735565
2018-03-09,135000,-0.007380107
2018-03-12,135000,0
2018-03-13,135000,0
2018-03-14,135100,0.000740467
2018-03-15,135100,0
2018-03-16,135000,-0.000740467
2018-03-19,135000,0
2018-03-20,135000,0
2018-03-21,133600,-0.010424517
2018-03-22,134300,0.005225842
2018-03-23,134400,0.000744325
2018-03-26,135000,0.00445435
2018-03-27,135000,0
2018-03-28,137300,0.016893534
2018-03-29,140500,0.023039176
2018-03-30,140500,0
2018-04-02,141000,0.003552402
2018-04-03,139500,-0.010695289
2018-04-04,138000,-0.010810916
2018-04-05,139000,0.007220248
2018-04-06,138000,-0.007220248
2018-04-09,133600,-0.032403424
2018-04-10,131000,-0.019652938
2018-04-11,132000,0.007604599
2018-04-12,132900,0.006795043
2018-04-13,133600,0.005253295
2018-04-16,133500,-0.000748783
2018-04-17,133100,-0.003000752
2018-04-18,132500,-0.00451808
2018-04-19,132500,0
2018-04-20,131000,-0.011385322
2018-04-23,129900,-0.0084324
2018-04-24,128900,-0.007728014
2018-04-26,127000,-0.014849823
2018-04-27,127000,0
2018-05-02,126000,-0.00790518
2018-05-03,126000,0
2018-05-04,126000,0
2018-05-07,122000,-0.032260862
2018-05-08,120200,-0.014864023
2018-05-09,120000,-0.001665279
2018-05-10,120000,0
2018-05-11,116500,-0.02960047
2018-05-14,117000,0.004282662
2018-05-15,117000,0
2018-05-16,119000,0.016949558
2018-05-17,116000,-0.025533302
2018-05-18,113900,-0.018269321
2018-05-21,113900,0
2018-05-22,113800,-0.000878349
2018-05-23,115000,0.010489607
2018-05-24,115000,0
2018-05-25,115000,0
2018-05-28,107500,-0.067441281
2018-05-29,107500,0
2018-05-30,107500,0
2018-05-31,110900,0.031138047
2018-06-01,110900,0
2018-06-04,107600,-0.030208247
2018-06-05,106500,-0.010275663
2018-06-06,103700,-0.02664287
2018-06-07,105900,0.020993137
2018-06-08,105000,-0.008534902
2018-06-11,105000,0
2018-06-12,105000,0
2018-06-13,104700,-0.002861232
2018-06-14,105000,0.002861232
2018-06-15,104600,-0.003816799
2018-06-18,104700,0.000955566
2018-06-19,103500,-0.011527505
2018-06-20,101200,-0.022472856
2018-06-21,102300,0.010810916
2018-06-22,102000,-0.00293686
2018-06-25,101500,-0.004914015
2018-06-26,101500,0
2018-06-27,102900,0.013698844
2018-06-28,102000,-0.00878483
2018-06-29,102300,0.00293686
2018-07-02,101800,-0.004899569
2018-07-03,99900,-0.018840418
2018-07-04,99900,0
2018-07-05,98700,-0.012084739
2018-07-06,94200,-0.046664765
2018-07-09,94000,-0.002125399
2018-07-10,91300,-0.029143995
2018-07-11,90000,-0.014341117
2018-07-12,91000,0.011049836
2018-07-13,91300,0.003291281
2018-07-16,91000,-0.003291281
2018-07-17,90500,-0.005509656
2018-07-18,91200,0.007705046
2018-07-19,90500,-0.007705046
2018-07-20,89000,-0.016713481
2018-07-23,88000,-0.011299555
2018-07-24,85700,-0.026483989
2018-07-25,85200,-0.005851392
2018-07-26,85400,0.002344667
2018-07-27,85400,0
